eu,NMDS1,NMDS2,NMDS3,eu_id,date2,subrep,block_id,plot_id,subplot_id,till_id,rot_id,straw_id,cctrt_id,year
32805_3_2018,-0.3381042149215518,0.1594163883560529,-0.010727738129162046,32805,2018-11-09,3,b2,p28,p28_sp05,inversion,R4,retained,mix_M,2018
32806_1_2018,0.0040072479879113485,0.1110591796194111,0.09646683948593388,32806,2018-11-09,1,b2,p28,p28_sp06,inversion,R4,retained,rad_L,2018
32806_2_2018,-0.009255994725281984,0.1074640589890629,0.06555181803860044,32806,2018-11-09,2,b2,p28,p28_sp06,inversion,R4,retained,rad_L,2018
32806_3_2018,0.10271077419670668,0.0372205453547987,-0.2710544432650866,32806,2018-11-09,3,b2,p28,p28_sp06,inversion,R4,retained,rad_L,2018
34101_1_2018,-0.6320749193260418,-0.17725062788369042,0.2304867638354074,34101,2018-11-09,1,b3,p41,p41_sp01,inversion,R3,removed,nocc,2018
34101_2_2018,-0.4130661165499203,0.09200788760110468,0.0936688850371544,34101,2018-11-09,2,b3,p41,p41_sp01,inversion,R3,removed,nocc,2018
34101_3_2018,-0.5001145716482186,0.1074743915453327,0.1921747730081434,34101,2018-11-09,3,b3,p41,p41_sp01,inversion,R3,removed,nocc,2018
34102_1_2018,-0.6423975367409963,-0.26551899118599837,0.2151947072771752,34102,2018-11-09,1,b3,p41,p41_sp02,inversion,R3,removed,mix_E,2018
34102_2_2018,-0.4873575013428189,-0.1770738369539585,0.15605993582891395,34102,2018-11-09,2,b3,p41,p41_sp02,inversion,R3,removed,mix_E,2018
34102_3_2018,-0.24844929751101372,-0.6166051619020594,0.09196698601322362,34102,2018-11-09,3,b3,p41,p41_sp02,inversion,R3,removed,mix_E,2018
34103_1_2018,0.7717451522249614,0.001294118018973246,0.045179712316250835,34103,2018-11-09,1,b3,p41,p41_sp03,inversion,R3,removed,rad_M,2018
34103_2_2018,0.7134971915935531,-0.04370181347099663,0.19345906745849895,34103,2018-11-09,2,b3,p41,p41_sp03,inversion,R3,removed,rad_M,2018
34103_3_2018,1.1620554778607881,0.06503021477807897,0.34647820179626637,34103,2018-11-09,3,b3,p41,p41_sp03,inversion,R3,removed,rad_M,2018
34104_1_2018,0.39781766174193445,0.0018574869694113591,-0.2407854804431011,34104,2018-11-09,1,b3,p41,p41_sp04,inversion,R3,removed,rad_L,2018
34104_2_2018,0.11904191619398907,0.07168908514242758,0.06292485954095461,34104,2018-11-09,2,b3,p41,p41_sp04,inversion,R3,removed,rad_L,2018
34104_3_2018,0.13210480378674908,0.05425534830293666,-0.07707339253136355,34104,2018-11-09,3,b3,p41,p41_sp04,inversion,R3,removed,rad_L,2018
34105_1_2018,-0.5040875556550002,0.26081712453923545,0.21190410296714246,34105,2018-11-09,1,b3,p41,p41_sp05,inversion,R3,removed,mix_M,2018
34105_2_2018,-0.40358694826830066,0.19794023802538108,0.09903154291321596,34105,2018-11-09,2,b3,p41,p41_sp05,inversion,R3,removed,mix_M,2018
34105_3_2018,-0.40358694826830066,0.19794023802538108,0.09903154291321596,34105,2018-11-09,3,b3,p41,p41_sp05,inversion,R3,removed,mix_M,2018
34301_1_2018,-0.58134604206938445,-0.1370204366997952,0.20726952774326973,34301,2018-11-09,1,b3,p43,p43_sp01,notill,R3,removed,nocc,2018
34301_2_2018,-0.48023260756268504,0.06905187063939183,0.16604502865077758,34301,2018-11-09,2,b3,p43,p43_sp01,notill,R3,removed,nocc,2018
34301_3_2018,-0.3381042149215518,0.1594163883560529,-0.010727738129162041,34301,2018-11-09,3,b3,p43,p43_sp01,notill,R3,removed,nocc,2018
34302_1_2018,-0.3454359756234339,-0.09988593363404923,-0.034310502491540974,34302,2018-11-09,1,b3,p43,p43_sp02,notill,R3,removed,mix_E,2018
34302_2_2018,-0.35261278383401373,-0.5291653799973921,0.11872215186609504,34302,2018-11-09,2,b3,p43,p43_sp02,notill,R3,removed,mix_E,2018
34302_3_2018,-0.14492083765657027,-0.3080932966244102,-0.5006868813426921,34302,2018-11-09,3,b3,p43,p43_sp02,notill,R3,removed,mix_E,2018
34303_1_2018,1.206297727540857,0.1323968717772006,0.21674742565450464,34303,2018-11-09,1,b3,p43,p43_sp03,notill,R3,removed,rad_M,2018
34303_2_2018,1.0615561416854566,0.08714604996408541,-0.04802600801887189,34303,2018-11-09,2,b3,p43,p43_sp03,notill,R3,removed,rad_M,2018
34303_3_2018,1.1686357873535849,0.120399510966896,0.1645663168272467,34303,2018-11-09,3,b3,p43,p43_sp03,notill,R3,removed,rad_M,2018
34304_1_2018,0.05702053934254489,0.07881152423436509,-0.011055020939745985,34304,2018-11-09,1,b3,p43,p43_sp04,notill,R3,removed,rad_L,2018
34304_2_2018,0.043997751259762456,0.07437807019243108,-0.07189660097279074,34304,2018-11-09,2,b3,p43,p43_sp04,notill,R3,removed,rad_L,2018
34304_3_2018,-0.1484619055460368,0.14578578836519168,0.03409334085566229,34304,2018-11-09,3,b3,p43,p43_sp04,notill,R3,removed,rad_L,2018
34305_1_2018,-0.3806284685083221,0.18496585112096137,0.06782111121637929,34305,2018-11-09,1,b3,p43,p43_sp05,notill,R3,removed,mix_M,2018
34305_2_2018,-0.4035869482683007,0.197940238025381,0.09903154291321603,34305,2018-11-09,2,b3,p43,p43_sp05,notill,R3,removed,mix_M,2018
34305_3_2018,-0.31481163653909067,0.14519555905021783,-0.05715680075388036,34305,2018-11-09,3,b3,p43,p43_sp05,notill,R3,removed,mix_M,2018
34401_1_2018,-0.40358694826830066,0.19794023802538108,0.09903154291321596,34401,2018-11-09,1,b3,p44,p44_sp01,surface,R3,removed,nocc,2018
34401_2_2018,-0.4997605459987757,0.17044812716192245,0.20036453101863577,34401,2018-11-09,2,b3,p44,p44_sp01,surface,R3,removed,nocc,2018
34401_3_2018,-0.3789278593506046,0.04721879669490513,0.024150037768463445,34401,2018-11-09,3,b3,p44,p44_sp01,surface,R3,removed,nocc,2018
34402_1_2018,-0.28966236805855955,-0.421671994366516,-0.01127213920849623,34402,2018-11-09,1,b3,p44,p44_sp02,surface,R3,removed,mix_E,2018
34402_2_2018,-0.36379846310647335,-0.618314267563957,0.17844163679602207,34402,2018-11-09,2,b3,p44,p44_sp02,surface,R3,removed,mix_E,2018
34402_3_2018,-0.0525043547176695,-0.8760257356682547,-0.06751588389556504,34402,2018-11-09,3,b3,p44,p44_sp02,surface,R3,removed,mix_E,2018
34403_1_2018,0.8160482120463635,0.023067398229039134,-0.10719364868364219,34403,2018-11-09,1,b3,p44,p44_sp03,surface,R3,removed,rad_M,2018
34403_2_2018,0.18948025004745936,0.04300908474370919,-0.053175506009509245,34403,2018-11-09,2,b3,p44,p44_sp03,surface,R3,removed,rad_M,2018
34403_3_2018,0.9459561733811794,0.03128365834324118,0.11862036914264142,34403,2018-11-09,3,b3,p44,p44_sp03,surface,R3,removed,rad_M,2018
34404_1_2018,-0.07714244718461173,0.14995994604880641,0.12587546913562933,34404,2018-11-09,1,b3,p44,p44_sp04,surface,R3,removed,rad_L,2018
34404_2_2018,0.48388614022978954,-0.01586723862545928,0.023382781800242444,34404,2018-11-09,2,b3,p44,p44_sp04,surface,R3,removed,rad_L,2018
34404_3_2018,-0.027393793791992593,0.1660808912954284,0.22360745069541937,34404,2018-11-09,3,b3,p44,p44_sp04,surface,R3,removed,rad_L,2018
34405_1_2018,-0.3873762624951486,0.18683142914709508,0.07524769766305184,34405,2018-11-09,1,b3,p44,p44_sp05,surface,R3,removed,mix_M,2018
34405_2_2018,-0.27225190552486256,0.11668875141918277,-0.1829396426961792,34405,2018-11-09,2,b3,p44,p44_sp05,surface,R3,removed,mix_M,2018
34405_3_2018,-0.32545157564478056,0.1517287571907425,-0.03471686036231662,34405,2018-11-09,3,b3,p44,p44_sp05,surface,R3,removed,mix_M,2018
34602_1_2018,-0.2317911840297776,0.08513697162479728,-0.26600777915470114,34602,2018-11-09,1,b3,p46,p46_sp02,notill,R4,retained,mix_E,2018
34602_2_2018,-0.2317911840297776,0.08513697162479728,-0.26600777915470114,34602,2018-11-09,2,b3,p46,p46_sp02,notill,R4,retained,mix_E,2018
34602_3_2018,-0.34863767936034634,0.05864666201627958,-0.27651169268816583,34602,2018-11-09,3,b3,p46,p46_sp02,notill,R4,retained,mix_E,2018
34603_1_2018,0.8074349064685847,0.008228866967898844,0.05104189667649275,34603,2018-11-09,1,b3,p46,p46_sp03,notill,R4,retained,rad_M,2018
34603_2_2018,0.7224069299267908,0.006447027620741962,-0.24785291200936002,34603,2018-11-09,2,b3,p46,p46_sp03,notill,R4,retained,rad_M,2018
34603_3_2018,0.8087139227120823,-0.02906338688334348,0.2120527873103418,34603,2018-11-09,3,b3,p46,p46_sp03,notill,R4,retained,rad_M,2018
34604_1_2018,-0.37206793195146587,0.18224983296733058,0.040765735046667494,34604,2018-11-09,1,b3,p46,p46_sp04,notill,R4,retained,rad_L,2018
34604_2_2018,-0.36929802810093604,0.221275416167385,0.1647570060419068,34604,2018-11-09,2,b3,p46,p46_sp04,notill,R4,retained,rad_L,2018
34604_3_2018,-0.09187889656088102,0.16384456702868094,0.15643492934982256,34604,2018-11-09,3,b3,p46,p46_sp04,notill,R4,retained,rad_L,2018
34605_1_2018,-0.3873762624951486,0.18683142914709508,0.07524769766305184,34605,2018-11-09,1,b3,p46,p46_sp05,notill,R4,retained,mix_M,2018
34605_2_2018,-0.3381042149215518,0.1594163883560529,-0.010727738129162041,34605,2018-11-09,2,b3,p46,p46_sp05,notill,R4,retained,mix_M,2018
34605_3_2018,-0.4035869482683007,0.197940238025381,0.09903154291321603,34605,2018-11-09,3,b3,p46,p46_sp05,notill,R4,retained,mix_M,2018
34606_1_2018,-0.5334658008702549,0.2797925533160189,0.22485030234359576,34606,2018-11-09,1,b3,p46,p46_sp06,notill,R4,retained,nocc,2018
34606_2_2018,-0.5062654939677546,0.25783920775717334,0.2082849693773758,34606,2018-11-09,2,b3,p46,p46_sp06,notill,R4,retained,nocc,2018
34606_3_2018,-0.4405616884656371,0.22544611487335459,0.14504606079976395,34606,2018-11-09,3,b3,p46,p46_sp06,notill,R4,retained,nocc,2018
34702_1_2018,-0.3104841088903083,-0.14308075743567822,-0.08440176041943678,34702,2018-11-09,1,b3,p47,p47_sp02,surface,R4,retained,mix_E,2018
34702_2_2018,-0.2902484460364337,-0.11516565517301999,-0.15190300620169037,34702,2018-11-09,2,b3,p47,p47_sp02,surface,R4,retained,mix_E,2018
34702_3_2018,-0.2349958898662776,-0.666699656116962,0.03723502114546103,34702,2018-11-09,3,b3,p47,p47_sp02,surface,R4,retained,mix_E,2018
34703_1_2018,1.1323111361728708,0.10734658047646599,0.15817238918287535,34703,2018-11-09,1,b3,p47,p47_sp03,surface,R4,retained,rad_M,2018
34703_2_2018,0.9981723042915578,0.06776933438802016,0.042149841221153846,34703,2018-11-09,2,b3,p47,p47_sp03,surface,R4,retained,rad_M,2018
34703_3_2018,0.8741176756811546,-0.0012315597622306498,0.1711880673089475,34703,2018-11-09,3,b3,p47,p47_sp03,surface,R4,retained,rad_M,2018
34704_1_2018,-0.11618796609456584,0.06319800875954944,-0.2984757324473599,34704,2018-11-09,1,b3,p47,p47_sp04,surface,R4,retained,rad_L,2018
34704_2_2018,0.12207954512811818,0.06594368833754943,-0.01126499820766713,34704,2018-11-09,2,b3,p47,p47_sp04,surface,R4,retained,rad_L,2018
34704_3_2018,0.34370387740551184,0.010487413944543755,-0.2092670142746826,34704,2018-11-09,3,b3,p47,p47_sp04,surface,R4,retained,rad_L,2018
34705_1_2018,-0.3381042149215518,0.1594163883560529,-0.010727738129162058,34705,2018-11-09,1,b3,p47,p47_sp05,surface,R4,retained,mix_M,2018
34705_2_2018,-0.2530203149889359,0.10013835743733782,-0.2126620153686513,34705,2018-11-09,2,b3,p47,p47_sp05,surface,R4,retained,mix_M,2018
34705_3_2018,-0.22757525556300798,0.07836073200082601,-0.3017969213129442,34705,2018-11-09,3,b3,p47,p47_sp05,surface,R4,retained,mix_M,2018
34706_1_2018,-0.32545157564478056,0.1517287571907425,-0.03471686036231662,34706,2018-11-09,1,b3,p47,p47_sp06,surface,R4,retained,nocc,2018
34706_2_2018,-0.3381042149215518,0.1594163883560529,-0.010727738129162058,34706,2018-11-09,2,b3,p47,p47_sp06,surface,R4,retained,nocc,2018
34706_3_2018,-0.2776707360142543,0.12034994110101362,-0.14711567720100632,34706,2018-11-09,3,b3,p47,p47_sp06,surface,R4,retained,nocc,2018
34802_1_2018,-0.24255257914154388,0.09154339880278886,-0.2406551076071242,34802,2018-11-09,1,b3,p48,p48_sp02,inversion,R4,retained,mix_E,2018
34802_2_2018,-0.27225190552486256,0.11668875141918277,-0.1829396426961792,34802,2018-11-09,2,b3,p48,p48_sp02,inversion,R4,retained,mix_E,2018
34802_3_2018,-0.3150565901439528,0.09066515766015572,-0.20691083034576216,34802,2018-11-09,3,b3,p48,p48_sp02,inversion,R4,retained,mix_E,2018
34803_1_2018,1.0710712742103567,0.08381566975310349,0.09496530337381925,34803,2018-11-09,1,b3,p48,p48_sp03,inversion,R4,retained,rad_M,2018
34803_2_2018,0.922676586173258,0.04780225675347276,-0.05463662618026111,34803,2018-11-09,2,b3,p48,p48_sp03,inversion,R4,retained,rad_M,2018
34803_3_2018,0.9351701020187967,0.04074721579372743,-0.15087378000457802,34803,2018-11-09,3,b3,p48,p48_sp03,inversion,R4,retained,rad_M,2018
34804_1_2018,-0.02064648471550295,0.08680052146303749,-0.12833813045859455,34804,2018-11-09,1,b3,p48,p48_sp04,inversion,R4,retained,rad_L,2018
34804_2_2018,-0.0991963716926464,0.11937422133553063,-0.0016169871074905406,34804,2018-11-09,2,b3,p48,p48_sp04,inversion,R4,retained,rad_L,2018
34804_3_2018,0.11736626905486629,0.08224380470124715,0.12423942979236322,34804,2018-11-09,3,b3,p48,p48_sp04,inversion,R4,retained,rad_L,2018
34805_1_2018,-0.32545157564478056,0.1517287571907425,-0.034716860362316616,34805,2018-11-09,1,b3,p48,p48_sp05,inversion,R4,retained,mix_M,2018
34805_2_2018,-0.3873762624951486,0.18683142914709508,0.07524769766305184,34805,2018-11-09,2,b3,p48,p48_sp05,inversion,R4,retained,mix_M,2018
34805_3_2018,-0.3515945202436765,0.16600362267933919,0.015031466542532899,34805,2018-11-09,3,b3,p48,p48_sp05,inversion,R4,retained,mix_M,2018
34806_1_2018,-0.4035869482683007,0.197940238025381,0.09903154291321603,34806,2018-11-09,1,b3,p48,p48_sp06,inversion,R4,retained,nocc,2018
34806_2_2018,-0.29922715737832944,0.134378093675354,-0.09779932767430156,34806,2018-11-09,2,b3,p48,p48_sp06,inversion,R4,retained,nocc,2018
34806_3_2018,-0.3381042149215518,0.1594163883560529,-0.010727738129162057,34806,2018-11-09,3,b3,p48,p48_sp06,inversion,R4,retained,nocc,2018
34901_1_2018,1.0350630710002544,-0.013979334257637161,0.33712736143553707,34901,2018-11-09,1,b4,p49,p49_sp01,notill,R4,retained,rad_M,2018
34901_2_2018,1.0822795321859693,-3.4832109313411263e-4,0.36145072625156177,34901,2018-11-09,2,b4,p49,p49_sp01,notill,R4,retained,rad_M,2018
34901_3_2018,0.8913854954810819,-0.05946126564582679,0.31321166953767193,34901,2018-11-09,3,b4,p49,p49_sp01,notill,R4,retained,rad_M,2018
34902_1_2018,-0.5963547491096769,-0.5719394587496964,0.21600154753742198,34902,2018-11-09,1,b4,p49,p49_sp02,notill,R4,retained,mix_E,2018
34902_2_2018,-0.46364309605245974,-0.7489343264096182,0.21816678170535564,34902,2018-11-09,2,b4,p49,p49_sp02,notill,R4,retained,mix_E,2018
34902_3_2018,-0.5014557042699095,-0.7575921900547916,0.21161927508641354,34902,2018-11-09,3,b4,p49,p49_sp02,notill,R4,retained,mix_E,2018
34903_1_2018,-0.44056282896421156,0.05959806809416291,-0.06934388018654891,34903,2018-11-09,1,b4,p49,p49_sp03,notill,R4,retained,nocc,2018
34903_2_2018,-0.5040875556550002,0.26081712453923545,0.21190410296714246,34903,2018-11-09,2,b4,p49,p49_sp03,notill,R4,retained,nocc,2018
34903_3_2018,-0.38737626249514867,0.18683142914709505,0.07524769766305182,34903,2018-11-09,3,b4,p49,p49_sp03,notill,R4,retained,nocc,2018
34905_1_2018,-0.32545157564478056,0.1517287571907425,-0.034716860362316616,34905,2018-11-09,1,b4,p49,p49_sp05,notill,R4,retained,mix_M,2018
34905_2_2018,-0.3515945202436765,0.16600362267933919,0.01503146654253292,34905,2018-11-09,2,b4,p49,p49_sp05,notill,R4,retained,mix_M,2018
34905_3_2018,-0.37238539516773433,0.013366877651737713,0.016375965806036827,34905,2018-11-09,3,b4,p49,p49_sp05,notill,R4,retained,mix_M,2018
34906_1_2018,0.09886862812172603,0.05504162372113381,-0.15008988158683756,34906,2018-11-09,1,b4,p49,p49_sp06,notill,R4,retained,rad_L,2018
34906_2_2018,0.24907371880260215,0.03547097294450923,0.12525973001307703,34906,2018-11-09,2,b4,p49,p49_sp06,notill,R4,retained,rad_L,2018
34906_3_2018,0.5549581243778012,-0.047071699683170334,0.25125940604866126,34906,2018-11-09,3,b4,p49,p49_sp06,notill,R4,retained,rad_L,2018
35101_1_2018,0.486998571509772,-0.006074688279223912,-5.103648397333048e-4,35101,2018-11-09,1,b4,p51,p51_sp01,inversion,R4,retained,rad_M,2018
35101_2_2018,0.5709743230778717,-0.009213250990655985,-0.024262521658099626,35101,2018-11-09,2,b4,p51,p51_sp01,inversion,R4,retained,rad_M,2018
35101_3_2018,0.5798176527307675,-0.00496790177535542,-0.09482706320420745,35101,2018-11-09,3,b4,p51,p51_sp01,inversion,R4,retained,rad_M,2018
35102_1_2018,-0.4197913069025038,-0.587955940034695,0.15165585615141874,35102,2018-11-09,1,b4,p51,p51_sp02,inversion,R4,retained,mix_E,2018
35102_2_2018,-0.3660103492262443,-0.5610518089291191,0.14085494263792414,35102,2018-11-09,2,b4,p51,p51_sp02,inversion,R4,retained,mix_E,2018
35102_3_2018,-0.2283954768003382,-0.8044166968568643,0.14373690613436296,35102,2018-11-09,3,b4,p51,p51_sp02,inversion,R4,retained,mix_E,2018
35103_1_2018,-0.37206793195146587,0.18224983296733058,0.04076573504666749,35103,2018-11-09,1,b4,p51,p51_sp03,inversion,R4,retained,nocc,2018
35103_2_2018,-0.41939329576956735,0.2094386605466381,0.12146242874464959,35103,2018-11-09,2,b4,p51,p51_sp03,inversion,R4,retained,nocc,2018
35103_3_2018,-0.505215343223066,0.26206092809366954,0.2080428800669168,35103,2018-11-09,3,b4,p51,p51_sp03,inversion,R4,retained,nocc,2018
35105_1_2018,-0.12804917855024683,0.11675860583061691,-0.05949363009955578,35105,2018-11-09,1,b4,p51,p51_sp05,inversion,R4,retained,mix_M,2018
35105_2_2018,-0.36523655589701687,0.12975269537682368,-0.01593448774977328,35105,2018-11-09,2,b4,p51,p51_sp05,inversion,R4,retained,mix_M,2018
35105_3_2018,-0.4130661165499203,0.09200788760110468,0.0936688850371544,35105,2018-11-09,3,b4,p51,p51_sp05,inversion,R4,retained,mix_M,2018
35106_1_2018,0.5464887699252805,-0.04699846284924603,0.22212788881381632,35106,2018-11-09,1,b4,p51,p51_sp06,inversion,R4,retained,rad_L,2018
35106_2_2018,-0.15506791894276575,0.17884818100677738,0.163935085535246,35106,2018-11-09,2,b4,p51,p51_sp06,inversion,R4,retained,rad_L,2018
35106_3_2018,0.33593840075595627,0.01739425433617327,-0.050057918900370806,35106,2018-11-09,3,b4,p51,p51_sp06,inversion,R4,retained,rad_L,2018
35201_1_2018,0.5551329337250399,-0.030910436655094176,0.18249690830075388,35201,2018-11-09,1,b4,p52,p52_sp01,surface,R4,retained,rad_M,2018
35201_2_2018,0.39912036132414047,0.007180254684491971,-0.07649853182827183,35201,2018-11-09,2,b4,p52,p52_sp01,surface,R4,retained,rad_M,2018
35201_3_2018,0.8437302490528592,0.026142571697038285,0.003050164708242584,35201,2018-11-09,3,b4,p52,p52_sp01,surface,R4,retained,rad_M,2018
35202_1_2018,-0.4348325370477083,-0.6445341756905281,0.13695315907728514,35202,2018-11-09,1,b4,p52,p52_sp02,surface,R4,retained,mix_E,2018
35202_2_2018,-0.46879382236082584,-0.28095196176031906,0.13903002178077564,35202,2018-11-09,2,b4,p52,p52_sp02,surface,R4,retained,mix_E,2018
35202_3_2018,-0.27372136100139316,-0.8287820003284616,0.16911513978596857,35202,2018-11-09,3,b4,p52,p52_sp02,surface,R4,retained,mix_E,2018
35203_1_2018,-0.40358694826830066,0.19794023802538105,0.09903154291321599,35203,2018-11-09,1,b4,p52,p52_sp03,surface,R4,retained,nocc,2018
35203_2_2018,-0.4405616884656371,0.22544611487335459,0.14504606079976395,35203,2018-11-09,2,b4,p52,p52_sp03,surface,R4,retained,nocc,2018
35203_3_2018,-0.4405616884656371,0.22544611487335459,0.14504606079976395,35203,2018-11-09,3,b4,p52,p52_sp03,surface,R4,retained,nocc,2018
35205_1_2018,-0.3873762624951486,0.18683142914709508,0.07524769766305184,35205,2018-11-09,1,b4,p52,p52_sp05,surface,R4,retained,mix_M,2018
35205_2_2018,-0.4408106548050609,0.16285735142934243,0.10105488585766267,35205,2018-11-09,2,b4,p52,p52_sp05,surface,R4,retained,mix_M,2018
35205_3_2018,-0.44169305927021574,-0.023795523332101925,-0.21266019474819764,35205,2018-11-09,3,b4,p52,p52_sp05,surface,R4,retained,mix_M,2018
35206_1_2018,0.12406642537796742,0.08901063075757448,0.19993357901909042,35206,2018-11-09,1,b4,p52,p52_sp06,surface,R4,retained,rad_L,2018
35206_2_2018,-0.18768737287266518,0.1907875897434433,0.16606482526828548,35206,2018-11-09,2,b4,p52,p52_sp06,surface,R4,retained,rad_L,2018
35206_3_2018,-0.12403453846646932,0.14993806821519132,0.10436913285163536,35206,2018-11-09,3,b4,p52,p52_sp06,surface,R4,retained,rad_L,2018
35301_1_2018,0.982638392291345,-0.05928921949568963,0.35382338759645754,35301,2018-11-09,1,b4,p53,p53_sp01,notill,R3,removed,rad_M,2018
35301_2_2018,0.9871089057949698,0.03468024970443584,0.17931654501239844,35301,2018-11-09,2,b4,p53,p53_sp01,notill,R3,removed,rad_M,2018
35301_3_2018,1.2582631108454678,0.06344370673004665,0.4348264827452202,35301,2018-11-09,3,b4,p53,p53_sp01,notill,R3,removed,rad_M,2018
35302_1_2018,-0.5283235486859094,-0.5545426975031144,0.20119993397793162,35302,2018-11-09,1,b4,p53,p53_sp02,notill,R3,removed,mix_E,2018
35302_2_2018,-0.43917238811279613,0.1142726089511037,0.3438597265711338,35302,2018-11-09,2,b4,p53,p53_sp02,notill,R3,removed,mix_E,2018
35302_3_2018,-0.3869819627226545,-0.3659812078644199,0.2417699164188531,35302,2018-11-09,3,b4,p53,p53_sp02,notill,R3,removed,mix_E,2018
35304_1_2018,-0.463978857116595,0.24081642974062153,0.1657871174612553,35304,2018-11-09,1,b4,p53,p53_sp04,notill,R3,removed,nocc,2018
35304_2_2018,-0.4321927432507861,0.1383803507168739,0.12628012345621545,35304,2018-11-09,2,b4,p53,p53_sp04,notill,R3,removed,nocc,2018
35304_3_2018,-0.41939329576956735,0.2094386605466381,0.12146242874464959,35304,2018-11-09,3,b4,p53,p53_sp04,notill,R3,removed,nocc,2018
35305_1_2018,-0.42286315950939846,0.047145932283288165,0.0754913512734219,35305,2018-11-09,1,b4,p53,p53_sp05,notill,R3,removed,mix_M,2018
35305_2_2018,-0.3645526131499835,-0.03359922213530667,0.05999026113854626,35305,2018-11-09,2,b4,p53,p53_sp05,notill,R3,removed,mix_M,2018
35305_3_2018,-0.5256793412346138,0.3025747405796077,0.2643298942030531,35305,2018-11-09,3,b4,p53,p53_sp05,notill,R3,removed,mix_M,2018
35306_1_2018,0.8977642017346634,-0.03302815049721493,0.262406582884259,35306,2018-11-09,1,b4,p53,p53_sp06,notill,R3,removed,rad_L,2018
35306_2_2018,0.38955108473561284,-0.006812594151336211,0.2080659299480301,35306,2018-11-09,2,b4,p53,p53_sp06,notill,R3,removed,rad_L,2018
35306_3_2018,0.38120909082164045,0.010780301072490879,-0.12061311345680953,35306,2018-11-09,3,b4,p53,p53_sp06,notill,R3,removed,rad_L,2018
35401_1_2018,0.8278926396602271,-0.08165297347979639,0.32019606510802257,35401,2018-11-09,1,b4,p54,p54_sp01,inversion,R3,removed,rad_M,2018
35401_2_2018,0.24533712574983768,0.030160994773295646,-0.12160863181173162,35401,2018-11-09,2,b4,p54,p54_sp01,inversion,R3,removed,rad_M,2018
35401_3_2018,0.8260192542284811,0.017683006662559973,-0.19666791733593839,35401,2018-11-09,3,b4,p54,p54_sp01,inversion,R3,removed,rad_M,2018
35402_1_2018,-0.5793129456146645,-0.19459771577214793,0.20164386244149382,35402,2018-11-09,1,b4,p54,p54_sp02,inversion,R3,removed,mix_E,2018
35402_2_2018,-0.6162249469599634,-0.031893499156765495,0.23812356895259124,35402,2018-11-09,2,b4,p54,p54_sp02,inversion,R3,removed,mix_E,2018
35402_3_2018,-0.34767838281767377,-0.21386688502169857,-0.015002050017821079,35402,2018-11-09,3,b4,p54,p54_sp02,inversion,R3,removed,mix_E,2018
35404_1_2018,-0.41939329576956735,0.2094386605466381,0.12146242874464959,35404,2018-11-09,1,b4,p54,p54_sp04,inversion,R3,removed,nocc,2018
35404_2_2018,-0.37206793195146587,0.18224983296733058,0.04076573504666749,35404,2018-11-09,2,b4,p54,p54_sp04,inversion,R3,removed,nocc,2018
35404_3_2018,-0.2988326022183053,0.1433677030662328,-0.14756126387532306,35404,2018-11-09,3,b4,p54,p54_sp04,inversion,R3,removed,nocc,2018
35405_1_2018,-0.46530163885999165,0.07720454841018913,-0.037444686121181583,35405,2018-11-09,1,b4,p54,p54_sp05,inversion,R3,removed,mix_M,2018
35405_2_2018,-0.2705112248441779,0.041693316897370034,-0.21757031603678811,35405,2018-11-09,2,b4,p54,p54_sp05,inversion,R3,removed,mix_M,2018
35405_3_2018,-0.3318127055391949,0.08648817759595463,-0.08876896971053756,35405,2018-11-09,3,b4,p54,p54_sp05,inversion,R3,removed,mix_M,2018
35406_1_2018,0.6152089303044843,-0.013072500976528508,0.016128696035101333,35406,2018-11-09,1,b4,p54,p54_sp06,inversion,R3,removed,rad_L,2018
35406_2_2018,0.5899248810383452,-0.0034263536974785433,-0.15014831201168863,35406,2018-11-09,2,b4,p54,p54_sp06,inversion,R3,removed,rad_L,2018
35406_3_2018,0.565042814213457,-0.019795472882727778,0.04088610937403504,35406,2018-11-09,3,b4,p54,p54_sp06,inversion,R3,removed,rad_L,2018
35501_1_2018,0.832755821819283,-0.023239801477580875,0.22088579250973078,35501,2018-11-09,1,b4,p55,p55_sp01,surface,R3,removed,rad_M,2018
35501_2_2018,0.5152486869838495,-0.006541158428131389,0.003680421759419772,35501,2018-11-09,2,b4,p55,p55_sp01,surface,R3,removed,rad_M,2018
35501_3_2018,0.88730223109658,0.037552037994914834,-0.0960920281429537,35501,2018-11-09,3,b4,p55,p55_sp01,surface,R3,removed,rad_M,2018
35502_1_2018,-0.4727994129493819,-0.2210015882407186,0.3180670345836096,35502,2018-11-09,1,b4,p55,p55_sp02,surface,R3,removed,mix_E,2018
35502_2_2018,-0.5090419270806358,-0.36059439020206174,0.15131921048476585,35502,2018-11-09,2,b4,p55,p55_sp02,surface,R3,removed,mix_E,2018
35502_3_2018,-0.22310128024152143,-0.9149949434477533,0.17435540862525933,35502,2018-11-09,3,b4,p55,p55_sp02,surface,R3,removed,mix_E,2018
35504_1_2018,-0.3381042149215518,0.1594163883560529,-0.010727738129162058,35504,2018-11-09,1,b4,p55,p55_sp04,surface,R3,removed,nocc,2018
35504_2_2018,-0.3873762624951486,0.18683142914709508,0.07524769766305184,35504,2018-11-09,2,b4,p55,p55_sp04,surface,R3,removed,nocc,2018
